/home/et/miniconda3/envs/quantization/lib/python3.12/site-packages/transformers/utils/hub.py:124: FutureWarning: Using `TRANSFORMERS_CACHE` is deprecated and will be removed in v5 of Transformers. Use `HF_HOME` instead.
  warnings.warn(
  0%|          | 0/3 [00:00<?, ?it/s]WARNING - ignoring unknown parameter in quantize_config.json: quant_method.
120: ppl=tensor(4.9556, device='cuda:0')
121: ppl=tensor(5.4423, device='cuda:0')
122: ppl=tensor(4.8143, device='cuda:0')
123: ppl=tensor(5.4407, device='cuda:0')
124: ppl=tensor(4.8748, device='cuda:0')
125: ppl=tensor(5.2876, device='cuda:0')
126: ppl=tensor(5.6727, device='cuda:0')
127: ppl=tensor(4.8253, device='cuda:0')
128: ppl=tensor(5.1450, device='cuda:0')
129: ppl=tensor(5.3307, device='cuda:0')
130: ppl=tensor(4.9402, device='cuda:0')
131: ppl=tensor(5.2107, device='cuda:0')
132: ppl=tensor(6.0541, device='cuda:0')
133: ppl=tensor(5.0343, device='cuda:0')
134: ppl=tensor(5.4919, device='cuda:0')
135: ppl=tensor(5.5219, device='cuda:0')
136: ppl=tensor(5.0380, device='cuda:0')
137: ppl=tensor(5.6295, device='cuda:0')
138: ppl=tensor(4.9999, device='cuda:0')
139: ppl=tensor(8.3240, device='cuda:0')
140: ppl=tensor(5.4231, device='cuda:0')
141: ppl=tensor(5.8807, device='cuda:0')
142: ppl=tensor(5.4202, device='cuda:0')
143: ppl=tensor(4.8196, device='cuda:0')
144: ppl=tensor(5.4197, device='cuda:0')
145: ppl=tensor(5.3705, device='cuda:0')
146: ppl=tensor(5.6560, device='cuda:0')
147: ppl=tensor(4.8906, device='cuda:0')
148: ppl=tensor(5.2548, device='cuda:0')
149: ppl=tensor(5.2921, device='cuda:0')
150: ppl=tensor(5.4776, device='cuda:0')
151: ppl=tensor(5.2866, device='cuda:0')
152: ppl=tensor(5.7145, device='cuda:0')
153: ppl=tensor(5.7353, device='cuda:0')
154: ppl=tensor(5.1480, device='cuda:0')
155: ppl=tensor(5.3611, device='cuda:0')
156: ppl=tensor(5.3628, device='cuda:0')
157: ppl=tensor(5.4976, device='cuda:0')
158: ppl=tensor(5.7385, device='cuda:0')
159: ppl=tensor(5.1270, device='cuda:0')
160: ppl=tensor(5.4260, device='cuda:0')
161: ppl=tensor(7.5789, device='cuda:0')
162: ppl=tensor(5.4151, device='cuda:0')
163: ppl=tensor(7.0279, device='cuda:0')
164: ppl=tensor(5.9960, device='cuda:0')
165: ppl=tensor(5.9507, device='cuda:0')
166: ppl=tensor(5.9770, device='cuda:0')
167: ppl=tensor(5.2287, device='cuda:0')
168: ppl=tensor(6.3376, device='cuda:0')
169: ppl=tensor(5.8556, device='cuda:0')
170: ppl=tensor(5.8944, device='cuda:0')
171: ppl=tensor(5.7664, device='cuda:0')
172: ppl=tensor(6.1250, device='cuda:0')
173: ppl=tensor(6.0370, device='cuda:0')
174: ppl=tensor(5.2657, device='cuda:0')
175: ppl=tensor(5.9887, device='cuda:0')
176: ppl=tensor(6.3173, device='cuda:0')
177: ppl=tensor(6.6996, device='cuda:0')
178: ppl=tensor(5.3904, device='cuda:0')
179: ppl=tensor(5.7083, device='cuda:0')
180: ppl=tensor(5.8211, device='cuda:0')
181: ppl=tensor(5.7122, device='cuda:0')
182: ppl=tensor(6.0239, device='cuda:0')
183: ppl=tensor(5.6821, device='cuda:0')
184: ppl=tensor(5.8192, device='cuda:0')
185: ppl=tensor(6.2477, device='cuda:0')
186: ppl=tensor(5.6996, device='cuda:0')
187: ppl=tensor(5.9902, device='cuda:0')
188: ppl=tensor(5.7710, device='cuda:0')
189: ppl=tensor(5.5419, device='cuda:0')
190: ppl=tensor(5.3488, device='cuda:0')
191: ppl=tensor(6.0987, device='cuda:0')
192: ppl=tensor(5.5325, device='cuda:0')
193: ppl=tensor(5.2292, device='cuda:0')
194: ppl=tensor(5.3420, device='cuda:0')
195: ppl=tensor(6.1265, device='cuda:0')
196: ppl=tensor(5.6885, device='cuda:0')
197: ppl=tensor(5.5821, device='cuda:0')
198: ppl=tensor(5.9888, device='cuda:0')
199: ppl=tensor(5.9184, device='cuda:0')
200: ppl=tensor(5.4446, device='cuda:0')
201: ppl=tensor(5.2263, device='cuda:0')

204it [00:11, 21.84it/s][A
207it [00:11, 22.55it/s][A
210it [00:11, 22.96it/s][A
213it [00:11, 23.05it/s][A
216it [00:12, 23.65it/s][A
219it [00:12, 24.13it/s][A
222it [00:12, 23.60it/s][A
225it [00:12, 23.24it/s][A
228it [00:12, 23.86it/s][A
231it [00:12, 24.62it/s][A
234it [00:12, 25.04it/s][A
237it [00:12, 24.52it/s][A
240it [00:13, 23.15it/s][A
243it [00:13, 23.31it/s][A
246it [00:13, 21.52it/s][A
249it [00:13, 21.66it/s][A
252it [00:13, 23.27it/s][A
255it [00:13, 24.20it/s][A
258it [00:13, 23.21it/s][A
261it [00:13, 23.69it/s][A
264it [00:14, 23.70it/s][A
267it [00:14, 22.82it/s][A
270it [00:14, 22.79it/s][A
273it [00:14, 23.48it/s][A
276it [00:14, 23.44it/s][A
279it [00:14, 22.71it/s][A
282it [00:14, 23.44it/s][A
285it [00:14, 24.06it/s][A
288it [00:15, 24.56it/s][A
291it [00:15, 22.87it/s][A
294it [00:15, 22.83it/s][A
297it [00:15, 22.74it/s][A
300it [00:15, 23.61it/s][A300it [00:15, 19.21it/s]
 33%|███▎      | 1/3 [00:21<00:43, 21.57s/it]WARNING - ignoring unknown parameter in quantize_config.json: quant_method.
INFO - The layer lm_head is not quantized.
Some weights of the model checkpoint at mistral-7b-instruct-v0.2-GPTQM2-Q4-GS32-DAF-TSF-RP2/gptq_model-4bit-32g.safetensors were not used when initializing MistralForCausalLM: set(). This may or may not be an issue - make sure that the checkpoint does not have unnecessary parameters, or that the model definition correctly corresponds to the checkpoint.
202: ppl=tensor(6.2811, device='cuda:0')
203: ppl=tensor(5.5385, device='cuda:0')
204: ppl=tensor(5.5718, device='cuda:0')
205: ppl=tensor(6.2049, device='cuda:0')
206: ppl=tensor(6.8562, device='cuda:0')
207: ppl=tensor(6.4191, device='cuda:0')
208: ppl=tensor(6.4028, device='cuda:0')
209: ppl=tensor(6.1716, device='cuda:0')
210: ppl=tensor(6.5579, device='cuda:0')
211: ppl=tensor(6.1783, device='cuda:0')
212: ppl=tensor(5.6121, device='cuda:0')
213: ppl=tensor(5.7416, device='cuda:0')
214: ppl=tensor(6.2558, device='cuda:0')
215: ppl=tensor(6.3119, device='cuda:0')
216: ppl=tensor(7.0247, device='cuda:0')
217: ppl=tensor(6.5751, device='cuda:0')
218: ppl=tensor(6.1283, device='cuda:0')
219: ppl=tensor(5.9709, device='cuda:0')
220: ppl=tensor(6.2662, device='cuda:0')
221: ppl=tensor(5.9543, device='cuda:0')
222: ppl=tensor(5.7264, device='cuda:0')
223: ppl=tensor(5.5330, device='cuda:0')
224: ppl=tensor(6.0062, device='cuda:0')
225: ppl=tensor(6.3155, device='cuda:0')
226: ppl=tensor(6.4524, device='cuda:0')
227: ppl=tensor(6.6661, device='cuda:0')
228: ppl=tensor(5.9874, device='cuda:0')
229: ppl=tensor(5.8294, device='cuda:0')
230: ppl=tensor(6.2103, device='cuda:0')
231: ppl=tensor(5.6751, device='cuda:0')
232: ppl=tensor(9.0584, device='cuda:0')
233: ppl=tensor(6.5588, device='cuda:0')
234: ppl=tensor(6.0355, device='cuda:0')
235: ppl=tensor(5.9717, device='cuda:0')
236: ppl=tensor(6.1632, device='cuda:0')
237: ppl=tensor(6.3572, device='cuda:0')
238: ppl=tensor(6.3999, device='cuda:0')
239: ppl=tensor(9.0115, device='cuda:0')
240: ppl=tensor(7.8273, device='cuda:0')
241: ppl=tensor(6.6184, device='cuda:0')
242: ppl=tensor(6.2781, device='cuda:0')
243: ppl=tensor(5.8041, device='cuda:0')
244: ppl=tensor(6.3647, device='cuda:0')
245: ppl=tensor(5.9157, device='cuda:0')
246: ppl=tensor(6.1211, device='cuda:0')
247: ppl=tensor(6.1916, device='cuda:0')
248: ppl=tensor(6.4449, device='cuda:0')
249: ppl=tensor(6.4711, device='cuda:0')
250: ppl=tensor(6.1456, device='cuda:0')
251: ppl=tensor(7.4880, device='cuda:0')
252: ppl=tensor(6.1424, device='cuda:0')
253: ppl=tensor(6.6315, device='cuda:0')
254: ppl=tensor(8.2061, device='cuda:0')
255: ppl=tensor(5.8894, device='cuda:0')
256: ppl=tensor(6.4710, device='cuda:0')
257: ppl=tensor(6.5739, device='cuda:0')
258: ppl=tensor(6.9333, device='cuda:0')
259: ppl=tensor(6.2199, device='cuda:0')
260: ppl=tensor(5.8861, device='cuda:0')
261: ppl=tensor(6.5313, device='cuda:0')
262: ppl=tensor(5.4685, device='cuda:0')
263: ppl=tensor(6.3659, device='cuda:0')
264: ppl=tensor(5.5657, device='cuda:0')
265: ppl=tensor(6.2881, device='cuda:0')
266: ppl=tensor(6.2064, device='cuda:0')
267: ppl=tensor(6.6742, device='cuda:0')
268: ppl=tensor(6.7734, device='cuda:0')
269: ppl=tensor(6.4484, device='cuda:0')
270: ppl=tensor(6.2240, device='cuda:0')
271: ppl=tensor(5.9337, device='cuda:0')
272: ppl=tensor(8.0542, device='cuda:0')
273: ppl=tensor(6.9150, device='cuda:0')
274: ppl=tensor(6.5175, device='cuda:0')
275: ppl=tensor(6.1498, device='cuda:0')
276: ppl=tensor(6.1588, device='cuda:0')
277: ppl=tensor(6.5919, device='cuda:0')
278: ppl=tensor(7.0823, device='cuda:0')
279: ppl=tensor(6.2984, device='cuda:0')
280: ppl=tensor(6.7206, device='cuda:0')
281: ppl=tensor(7.2639, device='cuda:0')
282: ppl=tensor(6.6093, device='cuda:0')
283: ppl=tensor(6.1173, device='cuda:0')
284: ppl=tensor(7.2580, device='cuda:0')
285: ppl=tensor(7.0619, device='cuda:0')
286: ppl=tensor(7.0021, device='cuda:0')
287: ppl=tensor(6.2118, device='cuda:0')
288: ppl=tensor(7.2257, device='cuda:0')
289: ppl=tensor(6.5238, device='cuda:0')
290: ppl=tensor(6.5386, device='cuda:0')
291: ppl=tensor(6.2013, device='cuda:0')
292: ppl=tensor(6.4704, device='cuda:0')
293: ppl=tensor(6.2635, device='cuda:0')
294: ppl=tensor(6.5449, device='cuda:0')
295: ppl=tensor(6.6997, device='cuda:0')
296: ppl=tensor(7.2037, device='cuda:0')
297: ppl=tensor(7.4298, device='cuda:0')
298: ppl=tensor(6.4650, device='cuda:0')
299: ppl=tensor(6.5962, device='cuda:0')

0it [00:00, ?it/s][A
1it [00:00,  1.91it/s][A
4it [00:00,  7.73it/s][A
6it [00:01,  5.23it/s][A
8it [00:01,  7.25it/s][A
10it [00:01,  5.30it/s][A
12it [00:01,  6.98it/s][A
15it [00:02, 10.00it/s][A
18it [00:02, 12.54it/s][A
21it [00:02, 14.86it/s][A
23it [00:02, 11.14it/s][A
26it [00:02, 13.55it/s][A
29it [00:02, 15.88it/s][A
32it [00:03, 17.86it/s][A
35it [00:03, 19.12it/s][A
38it [00:03, 19.94it/s][A
41it [00:03, 20.62it/s][A
44it [00:03, 22.41it/s][A
47it [00:03, 22.69it/s][A
50it [00:03, 23.53it/s][A
53it [00:03, 23.71it/s][A
56it [00:04, 23.39it/s][A
59it [00:04, 23.04it/s][A
62it [00:04, 22.85it/s][A
65it [00:04, 23.16it/s][A
68it [00:04, 22.41it/s][A
71it [00:04, 23.10it/s][A
74it [00:04, 22.85it/s][A
77it [00:04, 21.66it/s][A
80it [00:05, 22.40it/s][A
83it [00:05, 22.66it/s][A
86it [00:05, 23.16it/s][A
89it [00:05, 22.82it/s][A
92it [00:05, 23.30it/s][A
95it [00:05, 22.94it/s][A
98it [00:05, 23.56it/s][A
101it [00:06, 22.68it/s][A
104it [00:06, 22.45it/s][A
107it [00:06, 21.58it/s][A
110it [00:06, 22.29it/s][A
113it [00:06, 23.36it/s][A
116it [00:06, 22.71it/s][A
119it [00:06, 23.02it/s][A
122it [00:06, 23.88it/s][A
125it [00:07, 23.54it/s][A
128it [00:07, 23.16it/s][A
131it [00:07, 22.92it/s][A
134it [00:07, 22.81it/s][A
137it [00:07, 22.90it/s][A
140it [00:07, 23.87it/s][A
143it [00:07, 23.30it/s][A
146it [00:07, 23.49it/s][A
149it [00:08, 23.24it/s][A
152it [00:08, 22.86it/s][A
155it [00:08, 22.59it/s][A
158it [00:08, 22.41it/s][A
161it [00:08, 21.31it/s][A
164it [00:08, 22.12it/s][A
167it [00:08, 22.24it/s][A
170it [00:09, 22.41it/s][A
173it [00:09, 22.90it/s][A
176it [00:09, 22.88it/s][A
179it [00:09, 22.97it/s][A
182it [00:09, 23.00it/s][A
185it [00:09, 22.76it/s][A
188it [00:09, 22.48it/s][A
191it [00:09, 22.25it/s][A
194it [00:10, 22.26it/s][A
197it [00:10, 22.60it/s][A
200it [00:10, 21.32it/s][A0: ppl=tensor(3.3350, device='cuda:0')
1: ppl=tensor(3.1433, device='cuda:0')
2: ppl=tensor(2.8806, device='cuda:0')
3: ppl=tensor(3.0666, device='cuda:0')
4: ppl=tensor(3.3475, device='cuda:0')
5: ppl=tensor(3.2234, device='cuda:0')
6: ppl=tensor(4.2220, device='cuda:0')
7: ppl=tensor(3.3892, device='cuda:0')
8: ppl=tensor(3.7543, device='cuda:0')
9: ppl=tensor(3.0954, device='cuda:0')
10: ppl=tensor(3.4703, device='cuda:0')
11: ppl=tensor(3.4701, device='cuda:0')
12: ppl=tensor(3.9741, device='cuda:0')
13: ppl=tensor(3.6688, device='cuda:0')
14: ppl=tensor(4.5597, device='cuda:0')
15: ppl=tensor(3.5946, device='cuda:0')
16: ppl=tensor(3.3830, device='cuda:0')
17: ppl=tensor(3.9475, device='cuda:0')
18: ppl=tensor(4.2911, device='cuda:0')
19: ppl=tensor(3.3263, device='cuda:0')
20: ppl=tensor(3.7397, device='cuda:0')
21: ppl=tensor(3.6326, device='cuda:0')
22: ppl=tensor(3.5849, device='cuda:0')
23: ppl=tensor(3.2453, device='cuda:0')
24: ppl=tensor(3.6577, device='cuda:0')
25: ppl=tensor(4.6908, device='cuda:0')
26: ppl=tensor(4.5078, device='cuda:0')
27: ppl=tensor(3.6353, device='cuda:0')
28: ppl=tensor(3.6716, device='cuda:0')
29: ppl=tensor(4.0333, device='cuda:0')
30: ppl=tensor(3.7820, device='cuda:0')
31: ppl=tensor(4.5769, device='cuda:0')
32: ppl=tensor(3.8215, device='cuda:0')
33: ppl=tensor(3.9873, device='cuda:0')
34: ppl=tensor(4.1471, device='cuda:0')
35: ppl=tensor(4.1050, device='cuda:0')
36: ppl=tensor(4.5290, device='cuda:0')
37: ppl=tensor(4.3338, device='cuda:0')
38: ppl=tensor(4.4555, device='cuda:0')
39: ppl=tensor(4.1153, device='cuda:0')
40: ppl=tensor(4.0651, device='cuda:0')
41: ppl=tensor(3.8085, device='cuda:0')
42: ppl=tensor(3.8679, device='cuda:0')
43: ppl=tensor(4.4915, device='cuda:0')
44: ppl=tensor(3.9408, device='cuda:0')
45: ppl=tensor(4.0790, device='cuda:0')
46: ppl=tensor(3.9564, device='cuda:0')
47: ppl=tensor(4.5907, device='cuda:0')
48: ppl=tensor(4.1327, device='cuda:0')
49: ppl=tensor(4.1525, device='cuda:0')
50: ppl=tensor(4.1304, device='cuda:0')
51: ppl=tensor(4.2868, device='cuda:0')
52: ppl=tensor(4.3585, device='cuda:0')
53: ppl=tensor(3.9854, device='cuda:0')
54: ppl=tensor(4.0166, device='cuda:0')
55: ppl=tensor(4.1719, device='cuda:0')
56: ppl=tensor(4.6800, device='cuda:0')
57: ppl=tensor(4.8213, device='cuda:0')
58: ppl=tensor(4.5602, device='cuda:0')
59: ppl=tensor(4.2016, device='cuda:0')
60: ppl=tensor(4.4617, device='cuda:0')
61: ppl=tensor(4.5073, device='cuda:0')
62: ppl=tensor(4.3371, device='cuda:0')
63: ppl=tensor(4.7890, device='cuda:0')
64: ppl=tensor(4.7613, device='cuda:0')
65: ppl=tensor(4.5702, device='cuda:0')
66: ppl=tensor(4.3753, device='cuda:0')
67: ppl=tensor(4.2239, device='cuda:0')
68: ppl=tensor(4.1098, device='cuda:0')
69: ppl=tensor(4.5438, device='cuda:0')
70: ppl=tensor(5.0557, device='cuda:0')
71: ppl=tensor(4.1140, device='cuda:0')
72: ppl=tensor(4.2782, device='cuda:0')
73: ppl=tensor(4.3220, device='cuda:0')
74: ppl=tensor(4.4772, device='cuda:0')
75: ppl=tensor(4.2966, device='cuda:0')
76: ppl=tensor(4.6531, device='cuda:0')
77: ppl=tensor(4.8337, device='cuda:0')
78: ppl=tensor(5.1228, device='cuda:0')
79: ppl=tensor(5.0261, device='cuda:0')
80: ppl=tensor(4.3404, device='cuda:0')
81: ppl=tensor(4.6114, device='cuda:0')
82: ppl=tensor(4.2503, device='cuda:0')
83: ppl=tensor(5.2229, device='cuda:0')
84: ppl=tensor(4.7469, device='cuda:0')
85: ppl=tensor(4.5746, device='cuda:0')
86: ppl=tensor(4.3282, device='cuda:0')
87: ppl=tensor(4.4170, device='cuda:0')
88: ppl=tensor(4.5439, device='cuda:0')
89: ppl=tensor(4.8538, device='cuda:0')
90: ppl=tensor(4.4824, device='cuda:0')
91: ppl=tensor(4.4758, device='cuda:0')
92: ppl=tensor(4.5146, device='cuda:0')
93: ppl=tensor(4.7378, device='cuda:0')
94: ppl=tensor(4.4297, device='cuda:0')
95: ppl=tensor(5.1582, device='cuda:0')
96: ppl=tensor(4.8440, device='cuda:0')
97: ppl=tensor(4.3783, device='cuda:0')
98: ppl=tensor(4.5281, device='cuda:0')
99: ppl=tensor(4.6337, device='cuda:0')
100: ppl=tensor(4.7896, device='cuda:0')
101: ppl=tensor(4.7436, device='cuda:0')
102: ppl=tensor(4.6921, device='cuda:0')
103: ppl=tensor(4.8045, device='cuda:0')
104: ppl=tensor(4.6702, device='cuda:0')
105: ppl=tensor(5.0046, device='cuda:0')
106: ppl=tensor(4.7111, device='cuda:0')
107: ppl=tensor(4.8051, device='cuda:0')
108: ppl=tensor(4.7671, device='cuda:0')
109: ppl=tensor(4.4314, device='cuda:0')
110: ppl=tensor(5.0910, device='cuda:0')
111: ppl=tensor(4.9178, device='cuda:0')
112: ppl=tensor(4.6729, device='cuda:0')
113: ppl=tensor(4.6538, device='cuda:0')
114: ppl=tensor(4.7394, device='cuda:0')
115: ppl=tensor(5.1191, device='cuda:0')
116: ppl=tensor(5.0566, device='cuda:0')
117: ppl=tensor(4.8497, device='cuda:0')
118: ppl=tensor(5.0819, device='cuda:0')
119: ppl=tensor(5.5161, device='cuda:0')
120: ppl=tensor(4.9797, device='cuda:0')
121: ppl=tensor(4.7915, device='cuda:0')
122: ppl=tensor(4.6211, device='cuda:0')
123: ppl=tensor(5.1482, device='cuda:0')
124: ppl=tensor(4.7932, device='cuda:0')
125: ppl=tensor(5.3129, device='cuda:0')
126: ppl=tensor(5.4242, device='cuda:0')
127: ppl=tensor(4.7631, device='cuda:0')
128: ppl=tensor(4.9096, device='cuda:0')
129: ppl=tensor(5.0065, device='cuda:0')
